Subject Code,Subject Title,Subject Group Code,Component Code,For Every (Week),Start Week,End Week,Day of Week,Start Time,End Time,Venue,Teaching Staff,Remark
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,206,SEM002,1,3,15,Tue,12:30,15:20,R1206,"RIMROTT, Kira",
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,207,SEM001,1,3,15,Thu,9:30,12:20,BC602,"PAGE, Calum",
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,207,SEM002,1,3,15,Thu,9:30,12:20,BC612,"RIMROTT, Kira",
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,207,SEM003,1,3,15,Thu,9:30,12:20,BC404,FORRESTER Adam David,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,208,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,209,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,210,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,211,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,212,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,213,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,214,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,215,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,216,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,217,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,218,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,219,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,220,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,221,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,222,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,223,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,224,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,225,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,226,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,227,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,228,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,229,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,230,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1008,UNIVERSITY ENGLISH FOR HIGHER DIPLOMA STUDENTS II,231,SEM001,1,3,15,Thu,15:30,18:20,Y507,Carina Lam,
ELC1011,PRACTICAL ENGLISH FOR UNIVERSITY STUDIES,201,SEM001,1,3,15,Mon,18:30,21:20,V304,"IVESON, John",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,201,SEM001,1,3,15,Mon,18:30,21:20,V316,MOSSMAN Andrew Charles,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,202,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,203,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,204,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,205,SEM001,1,3,15,Mon,12:30,15:20,DE401,"LEE, Siu On",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,205,SEM002,1,3,15,Mon,12:30,15:20,PQ303,"HUYNH, lynn",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,206,SEM001,1,3,15,Tue,12:30,15:20,DE401,Christy YS Wong,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,207,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,208,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,209,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,210,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,211,SEM001,1,3,15,Tue,8:30,11:20,BC602,Mary CHENG,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,212,SEM001,1,3,15,Tue,15:30,18:20,CF303,"CHAN, kayc",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,212,SEM002,1,3,15,Tue,15:30,18:20,CF302,Agnes Ng,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,213,SEM001,1,3,15,Fri,15:30,18:20,CD301,MOSSMAN Andrew Charles,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,213,SEM002,1,3,15,Fri,15:30,18:20,BC202,LAU William,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,213,SEM003,1,3,15,Fri,15:30,18:20,CD303,"LI, Vickie",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,214,SEM001,1,3,15,Wed,9:30,12:20,V311,Dawn Gillis,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,214,SEM002,1,3,15,Wed,9:30,12:20,Z513,"LI, Vickie",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,215,SEM001,1,3,15,Tue,9:30,12:20,Y502,Dawn Gillis,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,215,SEM002,1,3,15,Tue,9:30,12:20,EF312,"CHAN, kayc",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,216,SEM001,1,3,15,Fri,9:30,12:20,Y412,"HO, Eric LM",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,217,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,218,SEM001,1,3,15,Fri,15:30,18:20,QR513,Christy YS Wong,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,219,SEM001,1,3,15,Mon,8:30,11:20,BC602,Agnes Ng,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,220,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,221,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,222,SEM001,1,3,15,Thu,15:30,18:20,BC602,"HO, Eric LM",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,222,SEM002,1,3,15,Thu,15:30,18:20,BC612,"WU, Bonnie",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,222,SEM003,1,3,15,Thu,15:30,18:20,QR513,"CHAN, kayc",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,223,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,224,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,225,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,226,SEM001,1,3,15,Thu,10:30,13:20,R406,"WU, Bonnie",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,227,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,228,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,229,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,250,SEM001,1,3,15,Mon,18:30,21:20,V314,"TAI, Freeman",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,250,SEM002,1,3,15,Mon,18:30,21:20,Y415,"HUYNH, lynn",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,231,SEM001,1,3,15,Thu,15:30,18:20,Y408,"TAI, Freeman",
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,232,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,233,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,234,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,235,SEM001,1,3,15,Mon,12:30,15:20,BC602,LAU William,
ELC1012,ENGLISH FOR UNIVERSITY STUDIES,235,SEM002,1,3,15,Mon,12:30,15:20,BC612,class cancelled,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,201,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,202,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,203,SEM001,1,3,15,Fri,15:30,18:20,R503,class cancelled,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,203,SEM002,1,3,15,Fri,15:30,18:20,R902,denise CHEUNG,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,204,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,205,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,206,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,207,SEM001,1,3,15,Thu,9:30,12:20,CF303,Felicia Fang,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,207,SEM002,1,3,15,Thu,9:30,12:20,CF302,Lucas KOHNKE,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,208,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,209,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,210,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,211,SEM001,1,3,15,Tue,8:30,11:20,BC612,joeypf Kwok,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,211,SEM002,1,3,15,Tue,8:30,11:20,DE403,"HUNTER, Ryan",
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,212,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,213,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,214,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,215,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,216,SEM001,1,3,15,Fri,9:30,12:20,BC612,Lucy ML CHAN,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,216,SEM002,1,3,15,Fri,9:30,12:20,Y408,Jim Lo,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,216,SEM003,1,3,15,Fri,9:30,12:20,Y411,"CHAN, ecMan",
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,217,SEM001,1,3,15,Tue,12:30,15:20,BC602,"SO, Susan",
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,217,SEM002,1,3,15,Tue,12:30,15:20,BC612,KWOK Kwan Yuen Linda,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,217,SEM003,1,3,15,Tue,12:30,15:20,FJ303,Jim Lo,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,217,SEM004,1,3,15,Tue,12:30,15:20,DE403,class cancelled,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,218,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,219,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,220,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,221,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,222,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,223,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,224,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,225,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,226,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,227,SEM001,1,3,15,Wed,8:30,11:20,BC602,"SO, Susan",
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,227,SEM002,1,3,15,Wed,8:30,11:20,BC612,KWOK Kwan Yuen Linda,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,227,SEM003,1,3,15,Wed,8:30,11:20,CD302,denise CHEUNG,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,227,SEM004,1,3,15,Wed,8:30,11:20,DE403,"CHAN, ecMan",
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,227,SEM005,1,3,15,Wed,8:30,11:20,DE401,class cancelled,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,228,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,229,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,250,SEM001,1,3,15,Mon,18:30,21:20,R603,KWOK Kwan Yuen Linda,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,231,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC1013,ENGLISH FOR UNIVERSITY STUDIES,232,SEM001,1,3,15,Wed,12:30,15:20,BC602,joeypf Kwok,
ELC1014,ADVANCED ENGLISH FOR UNIVERSITY STUDIES,201,SEM001,1,3,15,Mon,18:30,21:20,DE403,"GRAINGER, Tom",
ELC1A01,SCIENCE FICTION AS A REFLECTION ON HUMANITY,201,LEC001,1,3,15,Thu,10:30,12:20,Z210,Andy JARVIS,
ELC1A01,SCIENCE FICTION AS A REFLECTION ON HUMANITY,201,SEM001,1,3,15,Tue,15:30,16:20,Y416,Andy JARVIS,
ELC1A01,SCIENCE FICTION AS A REFLECTION ON HUMANITY,201,SEM002,1,3,15,Wed,11:30,12:20,R503,Andy JARVIS,
ELC1A04,"FROM LORD OF THE RINGS TO HARRY POTTER: FANTASY, REALITY AND HUMANITY",201,LEC001,1,3,15,Wed,15:30,17:20,Y508,MORRALL Andrew John,
ELC1A04,"FROM LORD OF THE RINGS TO HARRY POTTER: FANTASY, REALITY AND HUMANITY",201,SEM001,1,3,15,Tue,11:30,12:20,FG816,MORRALL Andrew John,
ELC1A04,"FROM LORD OF THE RINGS TO HARRY POTTER: FANTASY, REALITY AND HUMANITY",201,SEM002,1,3,15,Mon,11:30,12:20,FG816,MORRALL Andrew John,
ELC1A06,HUMANITIES AND HUMAN RELATIONSHIPS THROUGH FILMS ACROSS CHINESE AND WESTERN CULTURES,201,LEC001,1,3,15,Tue,11:30,13:20,Y508,"HO, Eric LM",
ELC1A06,HUMANITIES AND HUMAN RELATIONSHIPS THROUGH FILMS ACROSS CHINESE AND WESTERN CULTURES,201,SEM001,1,3,15,Fri,14:30,15:20,Y404,"HO, Eric LM",
ELC1A06,HUMANITIES AND HUMAN RELATIONSHIPS THROUGH FILMS ACROSS CHINESE AND WESTERN CULTURES,201,SEM002,1,3,15,Wed,15:30,16:20,BC203,"HO, Eric LM",
ELC1A06,HUMANITIES AND HUMAN RELATIONSHIPS THROUGH FILMS ACROSS CHINESE AND WESTERN CULTURES,202,LEC001,1,3,15,Mon,11:30,13:20,R903,"CHOW, Dorothy",
ELC1A06,HUMANITIES AND HUMAN RELATIONSHIPS THROUGH FILMS ACROSS CHINESE AND WESTERN CULTURES,202,SEM001,1,3,15,Wed,11:30,12:20,BC602,"CHOW, Dorothy",
ELC1A06,HUMANITIES AND HUMAN RELATIONSHIPS THROUGH FILMS ACROSS CHINESE AND WESTERN CULTURES,202,SEM002,1,3,15,Thu,11:30,12:20,BC303,"CHOW, Dorothy",
ELC1C03,CREATIVE WRITING IN ENGLISH,201,LEC001,1,3,15,Tue,18:30,19:20,FG816,"BIDAL, Jay, Dureshahwar Lughmani",
ELC1C03,CREATIVE WRITING IN ENGLISH,201,SEM001,1,3,15,Tue,19:30,21:20,FG816,"BIDAL, Jay, Dureshahwar Lughmani",
ELC1C03,CREATIVE WRITING IN ENGLISH,201,SEM002,1,3,15,Thu,18:30,20:20,FG816,"BIDAL, Jay, Dureshahwar Lughmani",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,201,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,202,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,203,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,204,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,205,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,206,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,207,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,208,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,209,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,210,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,211,SEM001,1,3,15,Tue,8:30,11:20,HJ209,G HEATHMAN,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,211,SEM002,1,3,15,Tue,8:30,11:20,BC305,TSE Ming Lok,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,212,SEM001,1,3,15,Tue,15:30,18:20,DE402,Phil Todd,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,213,SEM001,1,3,15,Fri,15:30,18:20,DE401,Phil Todd,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,213,SEM002,1,3,15,Fri,15:30,18:20,V321,"BIDAL, Jay",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,213,SEM003,1,3,15,Fri,15:30,18:20,QR512,Sannie Tang,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,214,SEM001,1,3,15,Wed,9:30,12:20,V321,Phil Todd,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,214,SEM002,1,3,15,Wed,9:30,12:20,V303,"BURNS, Christine",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,215,SEM001,1,3,15,Tue,9:30,12:20,R602,ELLEN MOK,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,215,SEM002,1,3,15,Tue,9:30,12:20,V321,"SANDBERG, Johanna",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,216,SEM001,1,3,15,Fri,9:30,12:20,Y403,G HEATHMAN,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,216,SEM002,1,3,15,Fri,9:30,12:20,R407,Karen Y Y Hui,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,217,SEM001,1,3,15,Tue,12:30,15:20,BC603,Karen Y Y Hui,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,218,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,219,SEM001,1,3,15,Mon,8:30,11:20,BC603,"BIDAL, Jay",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,219,SEM002,1,3,15,Mon,8:30,11:20,HJ209,Sannie Tang,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,219,SEM003,1,3,15,Mon,8:30,11:20,BC305,G HEATHMAN,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,219,SEM004,1,3,15,Mon,8:30,11:20,BC404,"OHAGAN, miranda",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,220,SEM001,1,3,15,Mon,14:30,17:20,Y412,G HEATHMAN,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,220,SEM002,1,3,15,Mon,14:30,17:20,Y407,Phil Todd,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,220,SEM003,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,221,SEM001,1,3,15,Thu,9:30,12:20,Z410,ELLEN MOK,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,222,SEM001,1,3,15,Thu,15:30,18:20,BC603,"BURNS, Christine",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,222,SEM002,1,3,15,Thu,15:30,18:20,HJ209,ELLEN MOK,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,223,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,224,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,225,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,226,SEM001,1,3,15,Thu,10:30,13:20,R408,"OHAGAN, miranda",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,227,SEM001,1,3,15,Wed,8:30,11:20,BC603,Karen Y Y Hui,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,227,SEM002,1,3,15,Wed,8:30,11:20,HJ209,"OHAGAN, miranda",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,228,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,229,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,250,SEM001,1,3,15,Mon,18:30,21:20,Y404,Phil Todd,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,250,SEM002,1,3,15,Mon,18:30,21:20,R408,"BURNS, Christine",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,231,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,232,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,233,SEM001,1,3,15,Thu,15:30,18:20,DE403,"HAR, Frankie TK",
ELC2011,ADVANCED ENGLISH READING AND WRITING SKILLS,234,SEM001,1,3,15,Thu,9:30,12:20,V303,"HAR, Frankie TK",
ELC2012,PERSUASIVE COMMUNICATION,201,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,202,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,203,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,204,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,205,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,206,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,207,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,208,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,209,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,210,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,211,SEM001,1,3,15,Tue,8:30,11:20,BC404,"BARKER, Adam",
ELC2012,PERSUASIVE COMMUNICATION,212,SEM001,1,3,15,,,,N/A,Not Applicable,
ELC2012,PERSUASIVE COMMUNICATION,213,SEM001,1,3,15,Fri,15:30,18:20,R501,James Evans,
ELC2012,PERSUASIVE COMMUNICATION,213,SEM002,1,3,15,Fri,15:30,18:20,EF311,class cancelled,
ELC2012,PERSUASIVE COMMUNICATION,213,SEM003,1,3,15,Fri,15:30,18:20,EF312,"TINDALL, Eric",
ELC2012,PERSUASIVE COMMUNICATION,214,SEM001,1,3,15,Wed,9:30,12:20,R506,class cancelled,
ELC2012,PERSUASIVE COMMUNICATION,214,SEM002,1,3,15,Wed,9:30,12:20,R407,"DEAN, Michael",
ELC2012,PERSUASIVE COMMUNICATION,215,SEM001,1,3,15,Tue,9:30,12:20,Y412,James Evans,
ELC2012,PERSUASIVE COMMUNICATION,215,SEM002,1,3,15,Tue,9:30,12:20,Y407,"SWEMMER, Tracy",
ELC2012,PERSUASIVE COMMUNICATION,215,SEM003,1,3,15,Tue,9:30,12:20,Y507,class cancelled,
ELC2012,PERSUASIVE COMMUNICATION,216,SEM001,1,3,15,Fri,9:30,12:20,R406,"BARKER, Adam",
ELC2012,PERSUASIVE COMMUNICATION,216,SEM002,1,3,15,Fri,9:30,12:20,R408,Daniel A Barlow,
ELC2012,PERSUASIVE COMMUNICATION,217,SEM001,1,3,15,Tue,12:30,15:20,BC404,CHARLES Richard Johnathan Clifford,
ELC2012,PERSUASIVE COMMUNICATION,217,SEM002,1,3,15,Tue,12:30,15:20,CF303,Richard Brooke,
ELC2012,PERSUASIVE COMMUNICATION,218,SEM001,1,3,15,Fri,15:30,18:20,BC404,"SHEPARD, Chris",
ELC2012,PERSUASIVE COMMUNICATION,219,SEM001,1,3,15,Mon,8:30,11:20,CF303,"SHEPARD, Chris",
