Subject Code,Subject Title,Subject Group Code,Component Code,For Every (Week),Start Week,End Week,Day of Week,Start Time,End Time,Venue,Teaching Staff,Remark
AMA2104,PROBABILITY AND ENGINEERING STATISTICS,"101, 1555",LEC001,1,1,13,Thu,8:30,10:20,Y301,"GUO, Xin",See Below
AMA2104,PROBABILITY AND ENGINEERING STATISTICS,"101, 1555",TUT001,1,2,13,Thu,10:30,11:20,QR514,"HE, Bob",See Below
AMA2104,PROBABILITY AND ENGINEERING STATISTICS,"101, 1555",TUT002,1,2,13,Thu,15:30,16:20,QR514,"HE, Bob",See Below
AMA2104,PROBABILITY AND ENGINEERING STATISTICS,"101, 1555",TUT003,1,2,13,Mon,10:30,11:20,R503,"HE, Bob",See Below
AMA2111,MATHEMATICS I,101,LEC001,1,1,13,Mon,8:30,10:20,TU101,YANG Xiaoqi,
AMA2111,MATHEMATICS I,101,TUT001,1,2,13,Fri,17:30,18:20,Y404,CHUN SING HKPU LEUNG,
AMA2111,MATHEMATICS I,101,TUT002,1,2,13,Wed,17:30,18:20,P305,CHUN SING HKPU LEUNG,
AMA2111,MATHEMATICS I,101,TUT003,1,2,13,Tue,11:30,12:20,QR609,CHUN SING HKPU LEUNG,
AMA2111,MATHEMATICS I,101,TUT004,1,2,13,Mon,11:30,12:20,P307,CHUN SING HKPU LEUNG,
AMA2111,MATHEMATICS I,"102, 1555",LEC001,1,1,13,Wed,11:30,13:20,Y302,"HE, Bob",
AMA2111,MATHEMATICS I,"102, 1555",TUT001,1,2,13,Wed,17:30,18:20,R502,"HE, Bob",
AMA2111,MATHEMATICS I,"102, 1555",TUT002,1,2,13,Mon,16:30,17:20,QR514,"HE, Bob",
AMA2111,MATHEMATICS I,"102, 1555",TUT003,1,2,13,Mon,17:30,18:20,QR514,"HE, Bob",
AMA2111,MATHEMATICS I,103,LEC001,1,1,13,Wed,12:30,14:20,N003,YANG Xiaoqi,
AMA2111,MATHEMATICS I,103,TUT001,1,2,13,Mon,11:30,12:20,P303,Andy CHEUNG,
AMA2111,MATHEMATICS I,103,TUT002,1,2,13,Thu,14:30,15:20,P303,Andy CHEUNG,
AMA2111,MATHEMATICS I,103,TUT003,1,2,13,Thu,15:30,16:20,P307,Andy CHEUNG,
AMA2111,MATHEMATICS I,103,TUT004,1,2,13,Mon,11:30,12:20,U208,hua ZHANG,
AMA2111,MATHEMATICS I,104,LEC001,1,1,13,Thu,13:30,15:20,N003,hua ZHANG,
AMA2111,MATHEMATICS I,104,TUT001,1,2,13,Tue,15:30,16:20,R503,hua ZHANG,
AMA2111,MATHEMATICS I,104,TUT002,1,2,13,Tue,11:30,12:20,QR514,hua ZHANG,
AMA2111,MATHEMATICS I,104,TUT003,1,2,13,Mon,12:30,13:20,R401,hua ZHANG,
AMA2111,MATHEMATICS I,104,TUT004,1,2,13,Fri,14:30,15:20,Y416,hua ZHANG,
AMA2112,MATHEMATICS II,"101, 1555",LEC001,1,1,13,Tue,8:30,10:20,PQ305,"ZHANG, Zaikun",
AMA2112,MATHEMATICS II,"101, 1555",TUT001,1,2,13,Tue,11:30,12:20,QR512,Andy CHEUNG,
AMA2112,MATHEMATICS II,"101, 1555",TUT002,1,2,13,Mon,15:30,16:20,Z409,Andy CHEUNG,
AMA2112,MATHEMATICS II,"101, 1555",TUT003,1,2,13,Thu,11:30,12:20,QR514,Andy CHEUNG,
AMA2222,PRINCIPLES OF PROGRAMMING,102,LAB001,1,2,13,Wed,13:30,14:20,P116,Adam LEUNG,See Below
AMA2222,PRINCIPLES OF PROGRAMMING,102,LEC001,1,1,13,Thu,14:30,16:20,P116,Adam LEUNG,See Below
AMA2222A,PRINCIPLES OF PROGRAMMING,"102, 105",LAB001,1,2,13,Wed,13:30,14:20,P116,Adam LEUNG,
AMA2222A,PRINCIPLES OF PROGRAMMING,"102, 105",LEC001,1,1,13,Thu,14:30,16:20,P116,Adam LEUNG,
AMA2308,MATHEMATICS FOR ENGINEERS,"101, 1555",LEC001,1,1,13,Thu,12:30,14:20,Z207,"LI, Buyang",See Below
AMA2308,MATHEMATICS FOR ENGINEERS,"101, 1555",TUT001,1,2,13,Mon,11:30,12:20,QR514,SH Louis LEUNG,See Below
AMA2308,MATHEMATICS FOR ENGINEERS,"101, 1555",TUT002,1,2,13,Wed,10:30,11:20,QR514,SH Louis LEUNG,See Below
AMA2308,MATHEMATICS FOR ENGINEERS,"101, 1555",TUT003,1,2,13,Tue,12:30,13:20,U208,SH Louis LEUNG,See Below
AMA2308,MATHEMATICS FOR ENGINEERS,"101, 1555",TUT004,1,2,13,Tue,13:30,14:20,U208,SH Louis LEUNG,See Below
AMA2308,MATHEMATICS FOR ENGINEERS,"101, 1555",TUT005,1,2,8,Thu,10:30,11:20,Y408,Chor Yin Ho,See Below
AMA2308,MATHEMATICS FOR ENGINEERS,"101, 1555",TUT005,1,9,13,Thu,10:30,11:20,P308,Chor Yin Ho,See Below
AMA242,WORK-INTEGRATED EDUCATION,102,TRN001,1,1,13,,,,N/A,Not Applicable,
AMA243,WORK-INTEGRATED EDUCATION,105,TRN001,1,1,13,,,,N/A,Not Applicable,
AMA2511,APPLIED MATHEMATICS I,101,LEC001,1,1,2,Thu,9:30,11:20,QR610,"ZHOU, ZHI",
AMA2511,APPLIED MATHEMATICS I,101,LEC001,1,3,4,Thu,9:30,10:20,QR610,"ZHOU, ZHI",
AMA2511,APPLIED MATHEMATICS I,101,LEC001,1,5,6,Thu,9:30,11:20,QR610,"ZHOU, ZHI",
AMA2511,APPLIED MATHEMATICS I,101,LEC001,1,7,8,Thu,9:30,10:20,QR610,"ZHOU, ZHI",
AMA2511,APPLIED MATHEMATICS I,101,LEC001,1,9,10,Thu,9:30,11:20,QR610,"ZHOU, ZHI",
AMA2511,APPLIED MATHEMATICS I,101,LEC001,1,11,13,Thu,9:30,10:20,QR610,"ZHOU, ZHI",
AMA2511,APPLIED MATHEMATICS I,101,TUT001,1,3,4,Thu,10:30,11:20,QR610,"ZHOU, ZHI",
AMA2511,APPLIED MATHEMATICS I,101,TUT001,1,7,8,Thu,10:30,11:20,QR610,"ZHOU, ZHI",
AMA2511,APPLIED MATHEMATICS I,101,TUT001,1,11,13,Thu,10:30,11:20,QR610,"ZHOU, ZHI",
AMA2631,APPLIED STATISTICAL METHODS,"102, 109, 1555",LEC001,1,1,13,Thu,16:30,18:20,N102,Catherine Chunling Liu,
AMA2631,APPLIED STATISTICAL METHODS,"102, 109, 1555",TUT001,1,1,13,Fri,10:30,11:20,P116,frankie.sl tsoi,
AMA2631A,APPLIED STATISTICAL METHODS,102,LEC001,1,1,13,Thu,16:30,18:20,N102,Catherine Chunling Liu,
AMA2631A,APPLIED STATISTICAL METHODS,102,TUT001,1,1,13,Fri,10:30,11:20,P116,frankie.sl tsoi,
AMA2634,INTRODUCTION TO STATISTICS,102,LEC001,1,1,13,Tue,8:30,10:20,QR504,"WONG, Kin Yau",
AMA2634,INTRODUCTION TO STATISTICS,102,TUT001,1,1,13,Fri,16:30,17:20,R501,"WONG, Kin Yau",
AMA2634A,INTRODUCTION TO STATISTICS,102,LEC001,1,1,13,Tue,8:30,10:20,QR504,"WONG, Kin Yau",
AMA2634A,INTRODUCTION TO STATISTICS,102,TUT001,1,1,13,Fri,16:30,17:20,R501,"WONG, Kin Yau",
AMA2691,PROBABILITY & DISTRIBUTIONS,"105, 109, 1555",LEC001,1,1,13,Tue,9:30,11:20,V302,angus yeung,
AMA2691,PROBABILITY & DISTRIBUTIONS,"105, 109, 1555",TUT001,1,1,13,Fri,14:30,15:20,R502,angus yeung,
AMA2701,ADVANCED CALCULUS AND LINEAR ALGEBRA,102,LEC001,1,1,13,Thu,9:30,11:20,DE308,SH Louis LEUNG,
AMA2701,ADVANCED CALCULUS AND LINEAR ALGEBRA,102,TUT001,1,1,13,Wed,17:30,18:20,N103,SH Louis LEUNG,
AMA2701A,ADVANCED CALCULUS AND LINEAR ALGEBRA,102,LEC001,1,1,13,Thu,9:30,11:20,DE308,SH Louis LEUNG,
AMA2701A,ADVANCED CALCULUS AND LINEAR ALGEBRA,102,TUT001,1,1,13,Wed,17:30,18:20,N103,SH Louis LEUNG,
AMA2882,MATHEMATICS FOR SCIENTISTS AND ENGINEERS,"101, 1555",LEC001,1,1,13,Thu,12:30,15:20,PQ306,"HE, Bob",
AMA2882,MATHEMATICS FOR SCIENTISTS AND ENGINEERS,"101, 1555",TUT001,1,2,13,Wed,15:30,16:20,R408,Charles LEE,
AMA2882,MATHEMATICS FOR SCIENTISTS AND ENGINEERS,"101, 1555",TUT002,1,2,13,Wed,12:30,13:20,R406,Charles LEE,
AMA2882,MATHEMATICS FOR SCIENTISTS AND ENGINEERS,"101, 1555",TUT003,1,2,13,Wed,17:30,18:20,R402,Not Applicable,
AMA304,FINANCIAL COMPUTATIONS AND PROGRAMMING,"102, 105, 109, 1555",LEC001,1,1,13,Thu,11:30,13:20,Y304,angus yeung,See Below
AMA304,FINANCIAL COMPUTATIONS AND PROGRAMMING,"102, 105, 109, 1555",TUT001,1,2,13,Mon,11:30,12:20,Y304,angus yeung,See Below
AMA3100,"NUMBER, COMBINATORICS AND STATISTICS",101,LEC001,1,1,13,Wed,11:30,13:20,QR504,SH Louis LEUNG,
AMA3100,"NUMBER, COMBINATORICS AND STATISTICS",101,TUT001,1,1,13,Mon,10:30,11:20,P309,SH Louis LEUNG,
AMA358,APPLIED PROBABILITY MODELS FOR INVESTMENT,"102, 105, 1555",LEC001,1,1,13,Fri,8:30,10:20,W208,"WONG, Kin Yau",See Below
AMA358,APPLIED PROBABILITY MODELS FOR INVESTMENT,"102, 105, 1555",TUT001,1,1,13,Thu,17:30,18:20,W208,"WONG, Kin Yau",See Below
AMA3632,PROGRAMMING FOR DATA SCIENCE,105,LAB001,1,2,13,Fri,11:30,12:20,P116,CEDRIC YIU,See Below
AMA3632,PROGRAMMING FOR DATA SCIENCE,105,LEC001,1,1,13,Fri,15:30,17:20,P116,CEDRIC YIU,See Below
AMA364,STATISTICAL INFERENCE,"102, 1555",LEC001,1,1,13,Mon,8:30,10:20,Y402,"JIANG, by",
AMA364,STATISTICAL INFERENCE,"102, 1555",TUT001,1,1,13,Mon,11:30,12:20,R406,Allen Tai,
AMA3721,PROBABILITY AND DISTRIBUTIONS FOR RISK MANAGEMENT,"102, 1555",LEC001,1,1,13,Mon,15:30,17:20,QR512,Adam LEUNG,
AMA3721,PROBABILITY AND DISTRIBUTIONS FOR RISK MANAGEMENT,"102, 1555",TUT001,1,1,13,Tue,9:30,10:20,QR611,Adam LEUNG,
AMA3S01,QUANTITATIVE METHODS FOR COMMUNITY SERVICE,101,LTL001,1,1,13,Sat,10:30,13:20,P308,frankie.sl tsoi,
AMA4001,STATISTICAL MODELING FOR DISCOVERY,"105, 109",LEC001,1,1,13,Wed,12:30,14:20,Y415,Allen Tai,
AMA4001,STATISTICAL MODELING FOR DISCOVERY,"105, 109",TUT001,1,1,2,Fri,11:30,12:20,Y415,Allen Tai,
AMA4001,STATISTICAL MODELING FOR DISCOVERY,"105, 109",TUT001,1,3,3,Wed,14:30,15:20,Y415,Allen Tai,
AMA4001,STATISTICAL MODELING FOR DISCOVERY,"105, 109",TUT001,1,4,13,Wed,14:30,15:20,Y411,Allen Tai,
AMA432,MATHEMATICAL METHODS FOR INVESTMENT,"102, 109, 1555",LEC001,1,1,13,Mon,15:30,17:20,W208,angus yeung,
AMA432,MATHEMATICAL METHODS FOR INVESTMENT,"102, 109, 1555",TUT001,1,1,13,Fri,17:30,18:20,R602,angus yeung,
AMA481,ECONOMETRICS,"102, 105, 1555",LEC001,1,1,13,Wed,12:30,14:20,R503,frankie.sl tsoi,See Below
AMA481,ECONOMETRICS,"102, 105, 1555",TUT001,1,1,13,Tue,11:30,12:20,P307,frankie.sl tsoi,See Below
AMA484,DECISION ANALYSIS,"102, 1555",LEC001,1,1,13,Tue,16:30,18:20,W208,YANG Xiaoqi,See Below
AMA484,DECISION ANALYSIS,"102, 1555",TUT001,1,2,13,Mon,17:30,18:20,Y512,Andy CHEUNG,See Below
AMA488,SIMULATION,"102, 105, 1555",LEC001,1,1,13,Thu,11:30,13:20,QR512,Allen Tai,See Below
AMA488,SIMULATION,"102, 105, 1555",TUT001,1,2,13,Mon,13:30,14:20,QR513,Allen Tai,See Below
AMA4951,CAPSTONE PROJECT,102,POJ001,1,1,13,,,,N/A,Not Applicable,
AMA4951,CAPSTONE PROJECT,105,POJ001,1,1,13,,,,N/A,Not Applicable,
AMA502,OPERATIONS RESEARCH METHODS,"111, 112, 113, 1444, 1888, 1999",LTL001,1,1,13,Wed,18:30,21:20,Y303,"SUN, Defeng",
AMA505,OPTIMIZATION METHODS,"111, 112, 113, 1444, 1888, 1999",LTL001,1,1,13,Mon,18:30,21:20,P116,xiaojun chen,
AMA515A,FORECASTING AND APPLIED TIME SERIES ANALYSIS,"101, 102, 1444, 1888, 1999",LEC001,1,1,3,Fri,8:30,10:20,Y512,"HUANG, J",
AMA515A,FORECASTING AND APPLIED TIME SERIES ANALYSIS,"101, 102, 1444, 1888, 1999",LEC001,1,4,4,Wed,9:30,11:20,PQ306,"HUANG, J",
AMA515A,FORECASTING AND APPLIED TIME SERIES ANALYSIS,"101, 102, 1444, 1888, 1999",LEC001,1,5,13,Wed,9:30,13:20,PQ306,"JIANG, by",
AMA515A,FORECASTING AND APPLIED TIME SERIES ANALYSIS,"101, 102, 1444, 1888, 1999",TUT001,1,1,3,Wed,13:30,14:20,W208,"HUANG, J",
AMA515A,FORECASTING AND APPLIED TIME SERIES ANALYSIS,"101, 102, 1444, 1888, 1999",TUT001,1,4,4,Wed,11:30,12:20,PQ306,"HUANG, J",
AMA515A,FORECASTING AND APPLIED TIME SERIES ANALYSIS,"101, 102, 1444, 1888, 1999",TUT001,1,5,13,Wed,11:30,12:20,PQ306,"JIANG, by",
AMA528,PROBABILITY AND STOCHASTIC MODELS,"111, 112, 113, 1444, 1888, 1999",LTL001,1,1,13,Thu,18:30,21:20,FJ304,"YU, XIANG",
AMA530,MATHEMATICS OF FINANCE,"101, 102, 103, 1444, 1888, 1999",LEC001,1,1,13,Thu,14:30,16:20,N002,James Huang,
AMA530,MATHEMATICS OF FINANCE,"101, 102, 103, 1444, 1888, 1999",TUT001,1,2,13,Mon,17:30,18:20,HJ304,James Huang,
AMA531,LOSS MODELS AND RISK ANALYSIS,"111, 112, 1444, 1888, 1999",LTL001,1,1,13,Tue,18:30,21:20,Y409,Xingqiu Zhao,
AMA534,CREDIBILITY THEORY,"101, 102, 1444, 1888, 1999",LEC001,1,1,13,Thu,16:30,18:20,Y512,Li Xun,
AMA534,CREDIBILITY THEORY,"101, 102, 1444, 1888, 1999",TUT001,1,1,13,Mon,16:30,17:20,Y409,Li Xun,
AMA535,MATHEMATICS OF DERIVATIVE PRICING,"101, 102, 103, 1444, 1888, 1999",LEC001,1,1,13,Mon,9:30,11:20,Y305,Zuoquan Xu,
AMA535,MATHEMATICS OF DERIVATIVE PRICING,"101, 102, 103, 1444, 1888, 1999",TUT001,1,1,13,Mon,11:30,12:20,Y305,Zuoquan Xu,
AMA541,SIMULATION AND RISK ANALYSIS,"111, 112, 113, 1444, 1888, 1999",LTL001,1,1,1,Mon,18:30,21:20,Y409,daihai HE,
AMA541,SIMULATION AND RISK ANALYSIS,"111, 112, 113, 1444, 1888, 1999",LTL001,1,2,13,Mon,18:30,21:20,GH201,daihai HE,
AMA546,STATISTICAL DATA MINING,"111, 112, 113, 1444, 1888, 1999",LTL001,1,1,2,Fri,18:30,21:20,Y409,"GUO, Xin",
AMA546,STATISTICAL DATA MINING,"111, 112, 113, 1444, 1888, 1999",LTL001,1,3,13,Fri,18:30,21:20,P116,"GUO, Xin",
AMA590,AMA DISSERTATION,101,DIS001,1,1,13,,,,N/A,Not Applicable,
AMA592,DISSERTATION,103,DIS001,1,1,13,,,,N/A,Not Applicable,
AMA601,ADVANCED STATISTICS IN HEALTH CARE RESEARCH,111,LTL001,1,1,13,Thu,18:30,21:20,P117,daihai HE,
AMA612,NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,"1444, 1888, 1889",LTL001,1,1,13,Wed,18:30,21:20,R503,zhonghua QIAO,
AMA613,MATHEMATICS SEMINAR,"1887, 1888",LTL001,1,1,13,,,,N/A,yanping lin,
AMA615,NONLINEAR OPTIMIZATION METHODS,"1444, 1888, 1889",LEC001,1,1,13,Fri,11:30,13:20,R503,xiaojun chen,
AMA615,NONLINEAR OPTIMIZATION METHODS,"1444, 1888, 1889",TUT001,1,1,13,Fri,14:30,15:20,R402,xiaojun chen,
AMA67711,RESEARCH SEMINARS,"1887, 1888",SEM001,1,1,13,,,,N/A,Not Applicable,
AMA67712,RESEARCH SEMINARS,"1887, 1888",SEM001,1,1,13,,,,N/A,Not Applicable,
AMA67713,RESEARCH SEMINARS,"1887, 1888",SEM001,1,1,13,,,,N/A,Not Applicable,
AMA67714,RESEARCH SEMINARS,"1887, 1888",SEM001,1,1,13,,,,N/A,Not Applicable,
AMA67721,PRACTICUM,"1887, 1888",TRN001,1,1,13,,,,N/A,Not Applicable,
AMA67722,PRACTICUM,"1887, 1888",TRN001,1,1,13,,,,N/A,Not Applicable,
AMA6887,GUIDED STUDY ON RESEARCH TOPICS IN APPLIED MATHEMATICS,"1887, 1888",GST001,1,1,13,,,,N/A,Not Applicable,
CBS1900,INTRODUCTION TO LANGUAGE,101,LEC001,1,1,6,Thu,13:30,15:20,PQ303,YAO Yao,
CBS1900,INTRODUCTION TO LANGUAGE,101,LEC001,1,7,13,Thu,13:30,15:20,PQ303,Wing Li WU,
CBS1900,INTRODUCTION TO LANGUAGE,101,SEM001,1,2,6,Wed,16:30,17:20,QR514,YAO Yao,
CBS1900,INTRODUCTION TO LANGUAGE,101,SEM001,1,7,13,Wed,16:30,17:20,QR514,Wing Li WU,
CBS1900,INTRODUCTION TO LANGUAGE,101,SEM002,1,2,6,Mon,11:30,12:20,R407,YAO Yao,
CBS1900,INTRODUCTION TO LANGUAGE,101,SEM002,1,7,13,Mon,11:30,12:20,R407,Wing Li WU,
CBS1900,INTRODUCTION TO LANGUAGE,101,SEM003,1,2,6,Tue,15:30,16:20,Y507,YAO Yao,
CBS1900,INTRODUCTION TO LANGUAGE,101,SEM003,1,7,13,Tue,15:30,16:20,Y507,Wing Li WU,
CBS1A01P,FUN WITH LANGUAGE,101,LEC001,1,1,13,Thu,18:30,20:20,TU201,"Wong, Cherie",
CBS1A01P,FUN WITH LANGUAGE,101,SEM001,1,1,13,Thu,20:30,21:20,TU201,"Wong, Cherie",
CBS1A01P,FUN WITH LANGUAGE,101,SEM002,1,2,13,Wed,18:30,19:20,CD301,"Wong, Cherie",
CBS1A01P,FUN WITH LANGUAGE,101,SEM003,1,2,13,Wed,19:30,20:20,CD301,"Wong, Cherie",
CBS1A01P,FUN WITH LANGUAGE,101,SEM004,1,2,13,Wed,20:30,21:20,CD301,"Wong, Cherie",
CBS1A13,THE TALKING BRAIN,101,LEC001,1,1,13,Tue,18:30,20:20,QR611,"POLITZER AHLES, Stephen",
CBS1A13,THE TALKING BRAIN,101,SEM001,1,1,13,Tue,20:30,21:20,QR611,"POLITZER AHLES, Stephen",
CBS1B03,EAST ASIA: TOWARDS A GLOBAL COMMUNITY WITH CULTURAL DIVERSITY,101,LEC001,1,1,13,Thu,15:30,17:20,Z512,"AOYAMA, Rei, Hannah HAN, KIM Sun-A, MATSUMOTO Masumi",
CBS1B03,EAST ASIA: TOWARDS A GLOBAL COMMUNITY WITH CULTURAL DIVERSITY,101,SEM001,1,1,13,Fri,14:30,15:20,QR504,"AOYAMA, Rei, Hannah HAN, KIM Sun-A, MATSUMOTO Masumi",
CBS1B03,EAST ASIA: TOWARDS A GLOBAL COMMUNITY WITH CULTURAL DIVERSITY,101,SEM002,1,1,13,Fri,15:30,16:20,QR504,"AOYAMA, Rei, Hannah HAN, KIM Sun-A, MATSUMOTO Masumi",
CBS1C08,CHINESE LANGUAGE AND THE CHINESE SOCIETIES,101,LEC001,1,1,13,Mon,11:30,13:20,P306,Wai Mun LEUNG,
CBS1C08,CHINESE LANGUAGE AND THE CHINESE SOCIETIES,101,SEM001,1,1,13,Mon,14:30,15:20,V302,Wai Mun LEUNG,
CBS1C12P,CHINESE LANGUAGE AND THE CHINESE SOCIETIES,101,LEC001,1,1,13,Thu,14:30,16:20,TU107,Wai Mun LEUNG,
CBS1C12P,CHINESE LANGUAGE AND THE CHINESE SOCIETIES,101,SEM001,1,1,13,Thu,16:30,17:20,R406,ZHANG Yang,
CBS1C12P,CHINESE LANGUAGE AND THE CHINESE SOCIETIES,101,SEM002,1,1,13,Fri,12:30,13:20,R406,ZHANG Yang,
CBS1C12P,CHINESE LANGUAGE AND THE CHINESE SOCIETIES,101,SEM003,1,1,13,Fri,11:30,12:20,R406,ZHANG Yang,
CBS2400,WORK INTEGRATED EDUCATION,101,TRN001,1,1,13,,,,N/A,Not Applicable,
CBS2401,INDIVIDUAL AND SOCIETAL BILINGUALISM,101,LEC001,1,1,13,Thu,13:30,15:20,Y303,"WU, Zhi-wei",
CBS2401,INDIVIDUAL AND SOCIETAL BILINGUALISM,101,SEM001,1,2,13,Mon,11:30,12:20,R506,WU Chunming,
CBS2401,INDIVIDUAL AND SOCIETAL BILINGUALISM,101,SEM002,1,2,13,Wed,17:30,18:20,R903,WU Chunming,
CBS2501,INTRODUCTORY JAPANESE I,101,LEC001,1,1,13,Tue,10:30,11:20,N003,"AKASHI, tomoko F",
CBS2501,INTRODUCTORY JAPANESE I,101,SEM001,1,1,13,Fri,16:30,18:20,R407,"LAM, crystal CL",
CBS2501,INTRODUCTORY JAPANESE I,101,SEM002,1,1,13,Thu,12:30,14:20,Y502,"AKASHI, tomoko F",
CBS2501,INTRODUCTORY JAPANESE I,101,SEM003,1,1,13,Thu,10:30,12:20,Y507,"AKASHI, tomoko F",
CBS2501,INTRODUCTORY JAPANESE I,101,SEM004,1,1,13,Fri,14:30,16:20,R401,"LAM, crystal CL",
CBS2501,INTRODUCTORY JAPANESE I,101,SEM005,1,1,13,Fri,11:30,13:20,R401,"AKASHI, tomoko F",
CBS2502,INTRODUCTORY JAPANESE II,101,LEC001,1,2,13,Mon,14:30,15:20,FJ302,MATSUMOTO Masumi,
CBS2502,INTRODUCTORY JAPANESE II,101,SEM001,1,1,13,Tue,16:30,18:20,P309,MATSUMOTO Masumi,
CBS2502,INTRODUCTORY JAPANESE II,101,SEM002,1,1,13,Fri,16:30,18:20,R903,MATSUMOTO Masumi,
CBS2631,INTRODUCTORY KOREAN I,101,SEM001,1,1,13,Fri,16:30,18:20,QR610,Sinae SIM,
CBS2631,INTRODUCTORY KOREAN I,101,SEM001,1,1,13,Wed,17:30,18:20,QR610,Sinae SIM,
CBS2631,INTRODUCTORY KOREAN I,101,SEM002,1,1,13,Thu,11:30,12:20,QR610,Sinae SIM,
CBS2631,INTRODUCTORY KOREAN I,101,SEM002,1,1,13,Fri,11:30,13:20,R407,Sinae SIM,
CBS2631,INTRODUCTORY KOREAN I,101,SEM003,1,1,13,Thu,10:30,12:20,R603,Hannah HAN,
CBS2631,INTRODUCTORY KOREAN I,101,SEM003,1,1,13,Wed,13:30,14:20,V313,Hannah HAN,
CBS2631,INTRODUCTORY KOREAN I,101,SEM004,1,1,13,Fri,10:30,12:20,V313,Hannah HAN,
CBS2631,INTRODUCTORY KOREAN I,101,SEM004,1,1,13,Wed,11:30,12:20,V316,Hannah HAN,
CBS2632,INTRODUCTORY KOREAN II,101,SEM001,1,1,13,Thu,9:30,11:20,BC202,Sinae SIM,
CBS2632,INTRODUCTORY KOREAN II,101,SEM001,1,1,13,Wed,11:30,12:20,CF303,Sinae SIM,
CBS2633,KOREANS AND THEIR CULTURAL IDENTITY,101,LEC001,1,1,2,Thu,12:30,14:20,V321,KIM Sun-A,
CBS2633,KOREANS AND THEIR CULTURAL IDENTITY,101,LEC001,1,3,13,Thu,12:30,14:20,P303,KIM Sun-A,
CBS2633,KOREANS AND THEIR CULTURAL IDENTITY,101,SEM001,1,1,1,Fri,13:30,14:20,P304,KIM Sun-A,
CBS2633,KOREANS AND THEIR CULTURAL IDENTITY,101,SEM001,1,2,13,Fri,13:30,14:20,P308,KIM Sun-A,
CBS2902,A SURVEY OF MODERN CHINESE,101,LEC001,1,1,5,Wed,11:30,13:20,HJ304,"HSU, Yu-Yin",
CBS2902,A SURVEY OF MODERN CHINESE,101,LEC001,1,6,6,Wed,11:30,13:20,Z205,"HSU, Yu-Yin",
CBS2902,A SURVEY OF MODERN CHINESE,101,LEC001,1,7,9,Wed,11:30,13:20,HJ304,"HSU, Yu-Yin",
CBS2902,A SURVEY OF MODERN CHINESE,101,LEC001,1,10,10,Wed,11:30,13:20,Z205,"HSU, Yu-Yin",
CBS2902,A SURVEY OF MODERN CHINESE,101,LEC001,1,11,12,Wed,11:30,13:20,HJ304,"HSU, Yu-Yin",
CBS2902,A SURVEY OF MODERN CHINESE,101,LEC001,1,13,13,Wed,11:30,13:20,Z211,"HSU, Yu-Yin",
CBS2902,A SURVEY OF MODERN CHINESE,101,SEM001,1,2,13,Tue,16:30,17:20,R408,"HSU, Yu-Yin",
CBS2902,A SURVEY OF MODERN CHINESE,101,SEM002,1,2,13,Tue,11:30,12:20,R401,"HSU, Yu-Yin",
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,101,LEC001,1,1,1,Mon,16:30,18:20,HJ304,LIU Yi,
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,101,LEC001,1,2,13,Mon,16:30,18:20,BC303,LIU Yi,
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,101,SEM001,1,2,13,Mon,11:30,12:20,BC402,SHA Lei,
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,101,SEM002,1,2,13,Fri,11:30,12:20,BC202,SHA Lei,
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,101,SEM003,1,2,13,Wed,17:30,18:20,HJ203,SHA Lei,
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,102,LEC001,1,1,13,Thu,15:30,17:20,N001,LIU Yi,
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,102,SEM001,1,2,13,Mon,11:30,12:20,R1106,YIN Yilin,
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,102,SEM002,1,2,13,Fri,11:30,12:20,CD304,YIN Yilin,
CBS2904,ACADEMIC AND TECHNICAL CHINESE WRITING,102,SEM003,1,2,13,Wed,17:30,18:20,R1106,YIN Yilin,
CBS2C09P,COMMUNICATIONS IN GREATER CHINA,101,LEC001,1,1,13,Wed,18:30,20:20,FJ302,WU Dongying,
CBS2C09P,COMMUNICATIONS IN GREATER CHINA,101,SEM001,1,3,13,Wed,20:30,21:20,BC304,WU Dongying,
CBS2C09P,COMMUNICATIONS IN GREATER CHINA,101,SEM002,1,3,13,Thu,18:30,19:20,BC304,WU Dongying,
CBS2S07,FROM VISUALITY TO VOCALITY: AUDIO DESCRIPTION IN PRACTICE,101,LEC001,1,1,13,Thu,15:30,17:20,R1106,"LEUNG, Dawning, NG, SY D",See Below
CBS2S07,FROM VISUALITY TO VOCALITY: AUDIO DESCRIPTION IN PRACTICE,101,WKS001,1,1,13,Thu,17:30,18:20,R1106,"LEUNG, Dawning, NG, SY D",See Below
CBS3403,STRUCTURE OF MODERN CHINESE,101,LEC001,1,1,5,Wed,11:30,13:20,HJ304,"HSU, Yu-Yin",
CBS3403,STRUCTURE OF MODERN CHINESE,101,LEC001,1,6,6,Wed,11:30,13:20,Z205,"HSU, Yu-Yin",
CBS3403,STRUCTURE OF MODERN CHINESE,101,LEC001,1,7,9,Wed,11:30,13:20,HJ304,"HSU, Yu-Yin",
